Date,Open,High,Low,Close,Volume,SMA,EMA,RSI,MACD,MACD_Signal,BB_Upper,BB_Lower
2012-08-17,19.9161357921421,19.9858071270537,18.910873349442504,18.96063804626465,129293400,27.142278251647948,26.23844431343644,28.852984631892284,-2.2910868969481264,-2.2973927132265404,28.6140583212937,16.398795873347414
2012-08-20,18.960639858128427,20.03557373845946,18.66204785185935,19.9161376953125,101186600,27.00114345550537,25.99051072056883,34.5873506242375,-2.218679679357269,-2.281650106452686,27.587371027334058,16.55558322681633
2012-08-21,19.488151653449798,19.88627490460477,19.000450433484776,19.07012176513672,70640600,26.84487991333008,25.719122918395023,32.118912493830166,-2.2041547291863495,-2.266151030999419,26.464212381633697,16.754099500385347
2012-08-22,19.269183641230345,19.43838625413624,18.871058506109648,19.34880828857422,49892200,26.686426696777342,25.46930665840205,33.795079654641796,-2.145424806479795,-2.2420057860954943,24.59370302629806,17.639252524849404
2012-08-23,19.40852629948179,19.63744692329525,19.269183641230345,19.34880828857422,32813700,26.530561294555664,25.229287114487235,33.795079654641796,-2.0749620487298763,-2.208597038622371,23.173228006978132,18.32220332084169
2012-08-24,19.42843526821765,19.587684582022586,19.159701339271237,19.318950653076172,29622200,26.353794403076172,24.99750921403974,33.691708259308584,-1.9984916989230328,-2.166575970682503,22.65091738626622,18.41653142049648
2012-08-27,19.398574471784407,19.438387747716128,19.010404523457535,19.060169219970703,20704000,26.137613220214845,24.76467235152723,32.75650325093824,-1.9364477306449182,-2.1205503226749864,22.20564756207577,18.463677694271883
2012-08-28,19.01040505514997,19.2890904008605,18.861109063033396,19.249279022216797,25417000,25.897345657348634,24.548382417044472,34.19402599389788,-1.8506843213516042,-2.06657712241031,22.048710341663472,18.38472681501377
2012-08-29,19.229371909941516,19.28908992563657,18.98054462974372,19.010404586791992,16124700,25.64234748840332,24.3312068158581,33.22774027977792,-1.7814558579636461,-2.0095528695209772,22.01279117392623,18.243481142052772
2012-08-30,19.179606069076197,19.35876200387505,18.970590179010408,19.000450134277344,30647500,25.393321113586424,24.122157534227483,33.18565423680798,-1.7077096294931842,-1.9491842215154187,22.02782681503735,18.13389098128833
2012-08-31,18.592373202875145,18.612279839325655,17.945422705444326,17.97528076171875,58764200,25.11901382446289,23.881103543148708,29.098089123461847,-1.7122500599327566,-1.9017973891988862,22.032622781881486,17.827516301980822
2012-09-04,17.99518816421044,18.184297421737828,17.467673666224112,17.64682960510254,46622400,24.81405117034912,23.636622212244937,27.911874798717605,-1.7224957878997245,-1.865937068939054,21.860995174595583,17.58210937862707
2012-09-05,18.184300203565112,18.662048181392347,18.094722220422295,18.49284553527832,60781800,24.545715827941894,23.434905479814876,35.23553074939039,-1.6434050357470014,-1.8214306623006435,21.77638297327592,17.453725669302205
2012-09-06,18.652092101551517,19.169653283489474,18.632185464153576,18.87105941772461,46066500,24.26424243927002,23.25593112443879,38.25552365687896,-1.5325401762214135,-1.7636525650847976,21.660129473655797,17.394804646522427
2012-09-07,19.010402424261564,19.328901002939666,18.691903845583465,18.89096450805664,36371700,24.000485496520994,23.08475596301204,38.41827789718915,-1.426627527777768,-1.696247557623392,21.477143690050482,17.375742319165823
2012-09-10,18.97059088545962,19.109935450159686,18.4629830174271,18.721763610839844,24797800,23.75066291809082,22.91365822371117,37.51308696119381,-1.3408871764642534,-1.6251754813915644,21.058918669459718,17.49537458157788
2012-09-11,18.831247884399385,19.488151725845757,18.76157655248862,19.338855743408203,50508200,23.51835781097412,22.77346989115027,42.80588896920795,-1.209204199173687,-1.541981224947989,20.6326391458901,17.70567185874857
2012-09-12,20.66261691325367,21.0607401691311,20.184869006200756,20.831819534301758,121584000,23.322480964660645,22.69732673990131,53.14603896422239,-0.9731568439126619,-1.4282163487409236,20.75951261861754,17.633540626926898
2012-09-13,20.86167745985652,21.37923863841973,20.513320799671106,20.612850189208984,65041600,23.113665084838868,22.615582561442785,51.67054547027763,-0.7945969908931936,-1.3014924771713776,20.62702203158057,17.717260881627436
2012-09-14,21.030881211142763,21.976425649827434,20.80196056544909,21.896800994873047,72819800,22.925153579711914,22.587395049028284,58.87953171885563,-0.5432210076951272,-1.1498381832761275,21.144519779890107,17.41176398018069
2012-09-17,22.563657200600964,22.643281852056752,21.39914548655913,21.419052124023438,50667600,22.721911430358887,22.541577679420254,55.55867489938213,-0.37819448055421745,-0.9955094427317456,21.479395104228885,17.322730063617797
2012-09-18,21.498676372790104,21.876892985520417,21.26975574144277,21.767410278320312,36760500,22.516877784729004,22.511218173494765,57.44346527723183,-0.21680102982407945,-0.8397677601502125,21.807076833094545,17.18017559305292
2012-09-19,21.8868469217499,23.26037454539997,21.66787960276866,23.180749893188477,78782800,22.35404525756836,22.537474319365106,64.09647787277888,0.024862537943423746,-0.6668417005314853,22.503829817472273,16.89448542148036
2012-09-20,22.91201487412492,23.13098218253674,22.43426698391657,22.484031677246094,57248900,22.1872314453125,22.535378529478088,59.18451058474923,0.1583380961710681,-0.5018057411909747,22.90459811839634,16.80723945942348
2012-09-21,22.86224836089875,23.130982261964242,22.49398507283244,22.752765655517578,51218100,22.028977279663085,22.54390351481297,60.44368875262842,0.2825460093320906,-0.3449353910863616,23.3132869507288,16.738946363785363
2012-09-24,21.677834012537687,21.876894703883472,20.264494940855958,20.69247817993164,79106500,21.83130889892578,22.471298599719585,48.173296026255905,0.21228658701171454,-0.23349099546674643,23.377385537079235,16.81220053012047
2012-09-25,21.100554238433045,21.11050565910344,20.12514985180399,20.18486976623535,46291700,21.672656631469728,22.381634723896674,45.71114184476441,0.1143278318275307,-0.163927230007891,23.39915021180552,16.90290591002065
2012-09-26,20.055478862919166,20.68252468646262,19.7071202829952,20.52327537536621,38271900,21.523957481384276,22.3087578866994,47.63273823117004,0.06327195733381075,-0.11848739253955065,23.439499217271223,16.98995653986989
2012-09-27,20.891535127790355,20.901488445334373,20.065428755648902,20.22467803955078,30215900,21.34898208618164,22.227029265242592,46.08276894866729,-0.0012698623754197058,-0.09504388650672446,23.45260167774307,17.09828142467392
2012-09-28,20.473510104514645,21.847037874639373,20.403838763699934,21.55839729309082,65486000,21.20287078857422,22.20080840358958,53.37992576580399,0.05457121491399519,-0.06512086622258054,23.57082845095424,17.2358493673441
2012-10-01,21.976424511843746,22.484032372793568,21.628065952556444,21.8868465423584,51262700,21.06810592651367,22.188496173737377,54.995297682529994,0.12390053222004838,-0.02731658653405476,23.62233450893717,17.575499887425135
2012-10-02,21.97642570525037,22.384502300220934,21.71764510139561,22.16553497314453,29341400,20.93911388397217,22.18759573449844,56.3764942238069,0.19903795726932572,0.017954322226621335,23.596992302895977,18.052712630270527
2012-10-03,22.195392797086214,22.384502062976075,21.697738233040322,21.727598190307617,32000100,20.807334938049316,22.16955661511841,53.593045698232324,0.22070294342328367,0.05850404646595381,23.5664082571686,18.406771941500832
2012-10-04,22.215301619540867,22.29492628168109,21.309570375795193,21.84703826904297,46892100,20.660228271484375,22.156908836840945,54.2563898521285,0.24468978565472455,0.09574119430370796,23.547831253403032,18.722946830398236
2012-10-05,21.38919172225013,21.528534384794636,20.782052581046674,20.811912536621094,40529300,20.541985511779785,22.104163883891147,47.87010965634932,0.17812027557841503,0.11221701055864938,23.421508616300223,19.04136427035749
2012-10-08,20.304306030273438,20.652664608163732,20.06543206502334,20.304306030273438,32236700,20.476096115112306,22.033581222964962,45.06861349228731,0.08344198910823408,0.10646200626856632,23.229832782796535,19.39129434580454
2012-10-09,20.294350612055045,20.453599905750714,19.87632074150358,20.135101318359375,27161800,20.41797004699707,21.95913103062749,44.14127049874063,-0.005184873197535467,0.08413263037534596,23.13252909544895,19.56822259064724
2012-10-10,19.83650925837728,19.846462576478782,19.358761379913123,19.547868728637695,39321800,20.376764221191408,21.864571724667105,40.98905106708174,-0.12140755169754414,0.04302459396076794,23.22411823185485,19.348238373674935
2012-10-11,19.786743700125403,19.86636835069004,19.518011690970642,19.6573543548584,21817300,20.354270248413087,21.77801418075304,41.82321795852027,-0.20234774784151455,-0.006049874399688564,23.284477993274333,19.192329028820392
2012-10-12,19.65735501268211,19.707119709049827,19.388621096132884,19.428434371948242,18809400,20.34391902923584,21.68587379609403,40.53306536272861,-0.28171789732786934,-0.061183478985324724,23.281547585308665,18.94842277449358
2012-10-15,19.587683678406712,19.786744362279062,19.398574415086724,19.428434371948242,20189700,20.312666358947755,21.59734675985302,40.53306536272861,-0.3406920270128744,-0.11708518859083467,23.296850016505743,18.734058568088983
2012-10-16,19.58768295147318,19.597636270057635,19.20946443886956,19.388620376586914,21834700,20.264095268249513,21.510730038940626,40.28241946198496,-0.3861903444642749,-0.17090621976552273,23.255415005644362,18.53761458877702
2012-10-17,19.408528429617824,20.38393094123353,19.27913907538372,19.786745071411133,44074500,20.24737407684326,21.443122785312017,44.01082596305753,-0.385676909895043,-0.2138603577914268,22.883661625379833,18.56996748686382
2012-10-18,19.60758820848364,19.697166171037015,18.801386545503263,18.89096450805664,52157400,20.21273727416992,21.343038146988278,38.227656378372444,-0.45233774644150415,-0.26155583552144224,22.6871132160463,18.40720917927841
2012-10-19,18.910871505737305,18.970589515782002,18.71180894105323,18.910871505737305,34835000,20.172725791931153,21.24765906301765,38.421310020052964,-0.49782202886159155,-0.3088090741894721,22.35365192009177,18.356481060254907
2012-10-22,19.109935992434263,19.3388566359641,18.960638104704675,19.229372024536133,32447300,20.123159408569336,21.16851055170465,41.57707014288664,-0.5023772283593466,-0.34752270502344706,22.332180725848723,18.231641638958408
2012-10-23,19.159700100238506,19.707119343741887,19.010404115501352,19.408527374267578,78381200,20.081356391906738,21.099491603569863,43.33614364520944,-0.48592942538488515,-0.3752040490957347,22.328340948345495,18.15784717726486
2012-10-24,24.016806670280523,24.136244592219033,22.742812294410374,23.121028900146484,228949900,20.138089027404785,21.178767575984633,66.10865732939777,-0.1713513449172872,-0.3344335082600452,22.806409940556485,17.939553537531893
2012-10-25,23.18075116886432,23.20065590921149,22.364596065780308,22.454174041748047,76142000,20.16516143798828,21.228783515818495,61.33998102909524,0.02386928606021499,-0.26277294939599316,23.07940158103592,17.889511497272185
2012-10-26,22.294923178152498,22.772671084489712,21.777361997086466,21.837081909179688,73175800,20.20636722564697,21.252638354773836,57.22622989363041,0.1273211853840266,-0.18475412243998923,23.119118235562084,17.87766330435491
2012-10-31,20.722336226272773,21.399146752899423,20.632758250783862,21.010976791381836,99378200,20.247374000549318,21.24316143071925,52.18104447175596,0.14102216622212183,-0.11959886470756703,23.00950001446266,17.899694550356678
2012-11-01,20.981112912847912,21.339424747848735,20.911441589020242,21.110502243041992,37713900,20.271261291503905,21.23795910963387,52.72183138087146,0.15808881497446592,-0.06406132877116044,22.854798506600595,17.948892785208486
2012-11-02,21.160271164966524,21.588254371014518,20.971161909140374,21.080646514892578,38344400,20.311471786499023,21.23178998827147,52.52991547074201,0.16727688551239694,-0.01779368591444897,22.76812734450388,17.9708687797637
2012-11-05,21.00102216205046,21.379238780654337,20.821866222248097,21.150318145751953,31806700,20.347501983642577,21.22859501405502,52.960242434409814,0.1781270778769084,0.021390466843822502,22.665730316001735,18.003593795936744
2012-11-06,21.140365303798358,21.269756551418663,20.891538025883968,21.070693969726562,29062700,20.381939697265626,21.222402816238215,52.375878329465706,0.1782462165094465,0.05276161677694731,22.691957019119464,18.00324523612956
2012-11-07,20.752192316542992,20.851723592802905,20.274444468576824,20.373973846435547,33396800,20.40304016113281,21.18913109193223,47.44296509088537,0.12072944957429854,0.06635518333641756,22.695379768803097,18.00678926806214
2012-11-08,20.423743299600098,20.63275730051343,19.886275471420454,19.896228790283203,34254600,20.419761352539062,21.13842904088717,44.357891136540964,0.03617990462350562,0.06032012759383518,22.690140385479662,17.988141398577955
2012-11-09,19.86637018555332,19.90618346371351,19.04026364774527,19.119888305664062,42295500,20.417173538208008,21.059270580682345,39.82579676237252,-0.09240521802406931,0.029775058470254277,22.704677142801337,17.930806598958917
2012-11-12,19.060170355109832,20.07538617101269,18.78148500059645,19.975854873657227,67349200,20.436482543945313,21.016783690210772,46.33607753531847,-0.12381326347187027,-0.0009426059181706324,22.706976943157755,17.960356850482384
2012-11-13,19.518012697927155,20.01566726423105,19.468246102255858,19.7668399810791,71775100,20.451810340881348,20.96776628985267,45.05424813269442,-0.16368328180932323,-0.03349074109640115,22.702570331584692,17.998604022968532
2012-11-14,20.005714654427226,22.394456277701764,19.836512019948525,22.25511360168457,229751000,20.537406997680662,21.018250498159805,59.43955818559053,0.0054396226390878155,-0.025704668349303357,22.94289943822864,18.040942839298214
2012-11-15,22.235206429862377,22.394455741037632,21.548442588918128,22.066003799438477,78857700,20.625790481567382,21.059338862915833,58.192595598438494,0.12279565047345997,0.0039953954152493094,23.11329981434684,18.138280805465172
2012-11-16,22.14562576782725,23.81774523067033,22.075954439942343,23.449480056762695,107182200,20.72492317199707,21.153069890125515,64.12243772415403,0.32370465405647053,0.06793724714349356,23.54888921836608,18.068964899981086
2012-11-19,23.84760522227455,24.006856425455023,22.71295345112369,22.812484741210938,85021300,20.803751678466796,21.218144982324944,59.90904869025271,0.4266086099928046,0.13967151971335576,23.72910696605431,18.28089917560829
2012-11-20,22.623376773432163,23.787888567713445,22.5935187135798,22.991641998291016,46655300,20.885765228271485,21.28769388491185,60.69138259910784,0.516661477915207,0.21506951135372604,23.886070657138227,18.532012533779742
2012-11-21,23.1110769528811,24.414933259590644,22.941874327497494,24.205917358398438,89862400,20.995448303222656,21.40213402112701,65.5922161747843,0.6781931099665073,0.3076942310762823,24.274117982554372,18.641619741749828
2012-11-23,24.46469600395388,24.564227287132475,23.767978920105026,23.88741683959961,29520900,21.086419525146486,21.499596092439663,63.360800464597446,0.7716130867410769,0.40047800220924124,24.522805269214153,18.840821401623252
2012-11-26,24.823008358519836,25.96761339187134,24.69361711828974,25.818317413330078,123865000,21.18614948272705,21.668957712866742,70.0196516254415,0.9900440193065911,0.5183912056287112,25.13425917283281,18.49909634932295
2012-11-27,25.917851496321983,26.375692799725986,25.340570359749268,26.027334213256836,85760600,21.294439163208008,21.839874438372238,70.6416523711833,1.1665705172445975,0.6480270679518885,25.78259294835017,18.208078590956468
2012-11-28,25.818319197982913,26.365738456607538,25.629209932944686,26.23634910583496,49205600,21.381230125427248,22.012285209645285,71.28326082014388,1.308254055296338,0.7800724654207785,26.42742583527003,18.00317242370214
2012-11-29,26.37568991286237,27.39090560286057,26.03728468286297,27.191843032836914,88759700,21.496685943603516,22.21540512428025,74.07278260881326,1.480572535920551,0.9201724795207331,27.21721999123078,17.831464891886892
2012-11-30,27.13212761635363,27.868656158447266,26.634473042095642,27.868656158447266,127049600,21.618710861206054,22.43710124326719,75.86145670281714,1.6526980616899678,1.0666775959545802,28.046738757462027,17.677761517196178
2012-12-03,27.868656196752596,28.744527413353854,26.853440408254524,26.91316032409668,123526100,21.69335906982422,22.612632971927173,68.65994804372811,1.6924981869834532,1.191841714160355,28.556272745241586,17.751478910337028
2012-12-04,26.933063044144344,27.629780156165207,26.554846430853942,27.331186294555664,72869200,21.79030216217041,22.797674278696917,70.00165820127538,1.7377396937658638,1.301021310081457,29.074603208251304,17.85123526220768
2012-12-05,27.619828459074256,27.769124449443005,27.132127211388877,27.580015182495117,58976300,21.88684715270996,22.98521705923802,70.80293112610315,1.7732316152826826,1.3954633711217022,29.56011223415735,18.016658357578486
2012-12-06,27.55015726149693,27.619828597457985,26.694190794771906,26.843486785888672,46001500,22.009867324829102,23.136521754400793,65.24746808255856,1.7220765065961139,1.4607859982165845,29.806540370789158,18.417181514891993
2012-12-07,26.943015956177515,27.6496863760963,26.71409532794523,27.361045837402344,51751900,22.153390846252442,23.302189365498894,67.19533689398747,1.703659676189254,1.5093607338111186,30.001374853911607,18.968828736481463
2012-12-10,27.042548716408927,28.037857830890815,26.972877382139433,27.70940589904785,50608500,22.297113456726073,23.475021386422384,68.47609296984896,1.6976050170993133,1.5470095904687575,30.014930071181634,19.81422527854981
2012-12-11,27.938325221366316,28.107527838779706,27.5302486555578,27.84874725341797,77099100,22.449594841003417,23.64654004787319,68.99748468453807,1.684630961840714,1.5745338647431488,30.02388172431282,20.5925628633947
2012-12-12,27.868656293631553,28.00799896761121,27.241612362321526,27.450626373291016,46704200,22.56743942260742,23.795719903771932,65.6561563494927,1.6235090994844938,1.5843289116914179,29.745019858967186,21.639803367961523
2012-12-13,27.460576289360063,28.615134612279043,27.3013269964334,28.107526779174805,81051600,22.69185302734375,23.964810369474005,68.37731518420512,1.6095223838686792,1.5893676061268702,29.843099005806394,22.12696553887134
2012-12-14,28.047810833233758,28.197106819040457,26.63447183068751,26.684236526489258,91631600,22.782227058410644,24.07145453249421,57.70835038286869,1.4666831718885653,1.5648307192792092,29.63609283354839,22.795794983834426
2012-12-17,26.644425986451097,26.87334663177205,26.196536116560956,26.62451934814453,57742500,22.88016548156738,24.171574721343244,57.30434395944799,1.3332940067155263,1.5185233767664728,29.552640531734177,23.196751214786822
2012-12-18,26.833533332249864,27.77907776858779,26.77381531578267,27.580015182495117,60512900,22.994825019836426,24.30523905315312,61.9003897366301,1.2898144822493371,1.4727815978630459,29.374363413094994,23.85178137755442
2012-12-19,27.69945154984729,28.08762148256924,26.823580396976848,27.281421661376953,61390300,23.12421520233154,24.42195209661288,59.73630012447105,1.2172311610285185,1.4216715104961404,29.042757196779316,24.61236556017869
2012-12-20,27.36104637326318,27.470530979519104,27.00273449708118,27.231657028198242,35574800,23.26276222229004,24.532136603733875,59.36379809207956,1.1425224780973409,1.3658417040163806,28.842607115976804,25.11508960796118
2012-12-21,26.53494314009682,26.883301740039308,25.9974771588612,26.13681983947754,54555200,23.382796592712403,24.595065358076766,51.72225303875291,0.983632395468728,1.28939984230685,28.377168888025423,25.805468135900355
2012-12-24,26.375691475844455,26.833532756267914,26.07709950151624,26.803674697875977,28230100,23.52791271209717,24.681677489049285,55.48122563968327,0.9011327764670547,1.211746429138891,28.29650303978255,25.98466971259782
